# Number	log Mgmc [Msun]	FUV [x local]	CRs [s^-1]	Z [solar]		Rgmc [pc]	P_ext [K cm^-3]
140		4.1000        	-0.3000       	 -1.6823e+01   	 2.0000e-01     4.6645         4.6000        
141		4.1000        	-0.3000       	 -1.6823e+01   	 2.0000e-01     1.6550         6.4000        
142		4.1000        	-0.3000       	 -1.6823e+01   	 2.0000e-01     0.5872         8.2000        
143		4.1000        	-0.3000       	 -1.6823e+01   	 2.0000e-01     0.2084         10.0000       
144		4.1000        	1.6000        	 -1.4923e+01   	 -1.0000e+00    37.0511        1.0000        
145		4.1000        	1.6000        	 -1.4923e+01   	 -1.0000e+00    13.1462        2.8000        
146		4.1000        	1.6000        	 -1.4923e+01   	 -1.0000e+00    4.6645         4.6000        
147		4.1000        	1.6000        	 -1.4923e+01   	 -1.0000e+00    1.6550         6.4000        
148		4.1000        	1.6000        	 -1.4923e+01   	 -1.0000e+00    0.5872         8.2000        
149		4.1000        	1.6000        	 -1.4923e+01   	 -1.0000e+00    0.2084         10.0000       
150		4.1000        	1.6000        	 -1.4923e+01   	 -7.6000e-01    37.0511        1.0000        
151		4.1000        	1.6000        	 -1.4923e+01   	 -7.6000e-01    13.1462        2.8000        
152		4.1000        	1.6000        	 -1.4923e+01   	 -7.6000e-01    4.6645         4.6000        
153		4.1000        	1.6000        	 -1.4923e+01   	 -7.6000e-01    1.6550         6.4000        
154		4.1000        	1.6000        	 -1.4923e+01   	 -7.6000e-01    0.5872         8.2000        
155		4.1000        	1.6000        	 -1.4923e+01   	 -7.6000e-01    0.2084         10.0000       
156		4.1000        	1.6000        	 -1.4923e+01   	 -5.2000e-01    37.0511        1.0000        
157		4.1000        	1.6000        	 -1.4923e+01   	 -5.2000e-01    13.1462        2.8000        
158		4.1000        	1.6000        	 -1.4923e+01   	 -5.2000e-01    4.6645         4.6000        
159		4.1000        	1.6000        	 -1.4923e+01   	 -5.2000e-01    1.6550         6.4000        
160		4.1000        	1.6000        	 -1.4923e+01   	 -5.2000e-01    0.5872         8.2000        
161		4.1000        	1.6000        	 -1.4923e+01   	 -5.2000e-01    0.2084         10.0000       
162		4.1000        	1.6000        	 -1.4923e+01   	 -2.8000e-01    37.0511        1.0000        
163		4.1000        	1.6000        	 -1.4923e+01   	 -2.8000e-01    13.1462        2.8000        
164		4.1000        	1.6000        	 -1.4923e+01   	 -2.8000e-01    4.6645         4.6000        
165		4.1000        	1.6000        	 -1.4923e+01   	 -2.8000e-01    1.6550         6.4000        
166		4.1000        	1.6000        	 -1.4923e+01   	 -2.8000e-01    0.5872         8.2000        
167		4.1000        	1.6000        	 -1.4923e+01   	 -2.8000e-01    0.2084         10.0000       
168		4.1000        	1.6000        	 -1.4923e+01   	 -4.0000e-02    37.0511        1.0000        
169		4.1000        	1.6000        	 -1.4923e+01   	 -4.0000e-02    13.1462        2.8000        
170		4.1000        	1.6000        	 -1.4923e+01   	 -4.0000e-02    4.6645         4.6000        
171		4.1000        	1.6000        	 -1.4923e+01   	 -4.0000e-02    1.6550         6.4000        
172		4.1000        	1.6000        	 -1.4923e+01   	 -4.0000e-02    0.5872         8.2000        
173		4.1000        	1.6000        	 -1.4923e+01   	 -4.0000e-02    0.2084         10.0000       
174		4.1000        	1.6000        	 -1.4923e+01   	 2.0000e-01     37.0511        1.0000        
175		4.1000        	1.6000        	 -1.4923e+01   	 2.0000e-01     13.1462        2.8000        
176		4.1000        	1.6000        	 -1.4923e+01   	 2.0000e-01     4.6645         4.6000        
177		4.1000        	1.6000        	 -1.4923e+01   	 2.0000e-01     1.6550         6.4000        
178		4.1000        	1.6000        	 -1.4923e+01   	 2.0000e-01     0.5872         8.2000        
179		4.1000        	1.6000        	 -1.4923e+01   	 2.0000e-01     0.2084         10.0000       
180		4.1000        	3.5000        	 -1.3023e+01   	 -1.0000e+00    37.0511        1.0000        
181		4.1000        	3.5000        	 -1.3023e+01   	 -1.0000e+00    13.1462        2.8000        
182		4.1000        	3.5000        	 -1.3023e+01   	 -1.0000e+00    4.6645         4.6000        
183		4.1000        	3.5000        	 -1.3023e+01   	 -1.0000e+00    1.6550         6.4000        
184		4.1000        	3.5000        	 -1.3023e+01   	 -1.0000e+00    0.5872         8.2000        
185		4.1000        	3.5000        	 -1.3023e+01   	 -1.0000e+00    0.2084         10.0000       
186		4.1000        	3.5000        	 -1.3023e+01   	 -7.6000e-01    37.0511        1.0000        
187		4.1000        	3.5000        	 -1.3023e+01   	 -7.6000e-01    13.1462        2.8000        
188		4.1000        	3.5000        	 -1.3023e+01   	 -7.6000e-01    4.6645         4.6000        
189		4.1000        	3.5000        	 -1.3023e+01   	 -7.6000e-01    1.6550         6.4000        
190		4.1000        	3.5000        	 -1.3023e+01   	 -7.6000e-01    0.5872         8.2000        
191		4.1000        	3.5000        	 -1.3023e+01   	 -7.6000e-01    0.2084         10.0000       
192		4.1000        	3.5000        	 -1.3023e+01   	 -5.2000e-01    37.0511        1.0000        
193		4.1000        	3.5000        	 -1.3023e+01   	 -5.2000e-01    13.1462        2.8000        
194		4.1000        	3.5000        	 -1.3023e+01   	 -5.2000e-01    4.6645         4.6000        
195		4.1000        	3.5000        	 -1.3023e+01   	 -5.2000e-01    1.6550         6.4000        
196		4.1000        	3.5000        	 -1.3023e+01   	 -5.2000e-01    0.5872         8.2000        
197		4.1000        	3.5000        	 -1.3023e+01   	 -5.2000e-01    0.2084         10.0000       
198		4.1000        	3.5000        	 -1.3023e+01   	 -2.8000e-01    37.0511        1.0000        
199		4.1000        	3.5000        	 -1.3023e+01   	 -2.8000e-01    13.1462        2.8000        
200		4.1000        	3.5000        	 -1.3023e+01   	 -2.8000e-01    4.6645         4.6000        
201		4.1000        	3.5000        	 -1.3023e+01   	 -2.8000e-01    1.6550         6.4000        
202		4.1000        	3.5000        	 -1.3023e+01   	 -2.8000e-01    0.5872         8.2000        
203		4.1000        	3.5000        	 -1.3023e+01   	 -2.8000e-01    0.2084         10.0000       
204		4.1000        	3.5000        	 -1.3023e+01   	 -4.0000e-02    37.0511        1.0000        
205		4.1000        	3.5000        	 -1.3023e+01   	 -4.0000e-02    13.1462        2.8000        
206		4.1000        	3.5000        	 -1.3023e+01   	 -4.0000e-02    4.6645         4.6000        
207		4.1000        	3.5000        	 -1.3023e+01   	 -4.0000e-02    1.6550         6.4000        
208		4.1000        	3.5000        	 -1.3023e+01   	 -4.0000e-02    0.5872         8.2000        
209		4.1000        	3.5000        	 -1.3023e+01   	 -4.0000e-02    0.2084         10.0000       
210		4.1000        	3.5000        	 -1.3023e+01   	 2.0000e-01     37.0511        1.0000        
211		4.1000        	3.5000        	 -1.3023e+01   	 2.0000e-01     13.1462        2.8000        
212		4.1000        	3.5000        	 -1.3023e+01   	 2.0000e-01     4.6645         4.6000        
213		4.1000        	3.5000        	 -1.3023e+01   	 2.0000e-01     1.6550         6.4000        
214		4.1000        	3.5000        	 -1.3023e+01   	 2.0000e-01     0.5872         8.2000        
215		4.1000        	3.5000        	 -1.3023e+01   	 2.0000e-01     0.2084         10.0000       
216		4.3400        	-6.0000       	 -2.2523e+01   	 -1.0000e+00    48.8429        1.0000        
217		4.3400        	-6.0000       	 -2.2523e+01   	 -1.0000e+00    17.3301        2.8000        
